deviceId,time,state,isDeleted
d001,2021/10/3 10:20:04,"	0",0
d001,2021/10/3 10:20:05,"	0",0
d001,2021/10/3 10:20:06,"	0",0
d001,2021/10/3 10:20:07,"	0",0
d001,2021/10/3 10:20:08,"	0",0
d001,2021/10/3 10:20:09,"	0",0
d001,2021/10/3 10:20:10,"	0",0
d001,2021/10/3 10:20:11,"	0",0
d001,2021/10/3 10:20:12,"	0",0
d001,2021/10/3 10:20:13,"	0",0
d001,2021/10/3 10:20:14,"	0",0
d001,2021/10/3 10:20:15,"	0",0
d001,2021/10/3 10:20:16,"	0",0
d001,2021/10/3 10:20:17,"	0",0
d001,2021/10/3 10:20:18,"	0",0
d001,2021/10/3 10:20:19,"	0",0
d001,2021/10/3 10:20:20,"	0",0
d001,2021/10/3 10:20:21,"	0",0
d001,2021/10/3 10:20:22,"	0",0
d001,2021/10/3 10:20:23,"	0",0
d001,2021/10/3 10:20:24,"	0",0
d001,2021/10/3 10:20:25,"	0",0
d001,2021/10/3 10:20:26,"	0",0
d001,2021/10/3 10:20:27,"	0",0
d001,2021/10/3 10:20:28,"	0",0
d001,2021/10/3 10:20:29,"	0",0
d001,2021/10/3 10:20:30,"	0",0
d001,2021/10/3 10:20:31,"	0",0
d001,2021/10/3 10:20:32,"	0",0
d001,2021/10/3 10:20:33,"	0",0
d001,2021/10/3 10:20:33,"	0",0
d001,2021/10/3 10:20:34,"	0",0
d001,2021/10/3 10:20:35,"	0",0
d001,2021/10/3 10:20:36,"	0",0
d001,2021/10/3 10:20:37,"	0",0
